arm,eta,R_m,seed,C_realised,C_asymptotic,n_cells_total,mean_members,tour_len_m,T1_s,max_kappa_rho,solver,words,wall_s,schema_version,prov_id
bhh,0.5,200,1096,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1097,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1098,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1099,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1100,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1101,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1102,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1103,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1104,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1105,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1106,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1107,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1108,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1109,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1110,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1111,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1112,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1113,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1114,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1115,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1116,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1117,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1118,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,200,1119,12,9.6225,12,208.333,2467.826,123.3913,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1000,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1001,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1002,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1003,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1004,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1005,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1006,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1007,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1008,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1009,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1010,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1011,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1012,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1013,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1014,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1015,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1016,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1017,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1018,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1019,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1020,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1021,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1022,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1023,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1024,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1025,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1026,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1027,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1028,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1029,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1030,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1031,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1032,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1033,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1034,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1035,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1036,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1037,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1038,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1039,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1040,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1041,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1042,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1043,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1044,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1045,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1046,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1047,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1048,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1049,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1050,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1051,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1052,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1053,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1054,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1055,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1056,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1057,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1058,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1059,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1060,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1061,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1062,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1063,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1064,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1065,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1066,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1067,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1068,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1069,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1070,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1071,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1072,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1073,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1074,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1075,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1076,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1077,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1078,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1079,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1080,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1081,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1082,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1083,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1084,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1085,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1086,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1087,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1088,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1089,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1090,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1091,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1092,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1093,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1094,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1095,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1096,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1097,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1098,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1099,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1100,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1101,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1102,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1103,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1104,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1105,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1106,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1107,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1108,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1109,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1110,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1111,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1112,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1113,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1114,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1115,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1116,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1117,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1118,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,250,1119,8,6.1584,8,312.5,2014.971,100.7486,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1000,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1001,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1002,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1003,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1004,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1005,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1006,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1007,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1008,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1009,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1010,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1011,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1012,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1013,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1014,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1015,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1016,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1017,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1018,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1019,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1020,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1021,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1022,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1023,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1024,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1025,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1026,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1027,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1028,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1029,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1030,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1031,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1032,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1033,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1034,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1035,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1036,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1037,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1038,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1039,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1040,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1041,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1042,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1043,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1044,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1045,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1046,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1047,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1048,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1049,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1050,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1051,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1052,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1053,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1054,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1055,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1056,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1057,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1058,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1059,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1060,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1061,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1062,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1063,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1064,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1065,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1066,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1067,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1068,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1069,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1070,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1071,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1072,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1073,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1074,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1075,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1076,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1077,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1078,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1079,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1080,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1081,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1082,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1083,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1084,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1085,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1086,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1087,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1088,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1089,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1090,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1091,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1092,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1093,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1094,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1095,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1096,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1097,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1098,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
bhh,0.5,300,1099,6,4.2767,6,416.667,1745.016,87.2508,,bhh,,,1,2ecafea49cc551ff
