time_seconds,x_meters,y_meters,z_meters
418,690,-200,20
418,690,-200,20
419,690,-200,20
419,690,-200,20
419,690,-200,20
420,690,-200,20
420,690,-200,20
420,690,-200,20
421,690,-200,20
421,690,-200,20
421,690,-200,20
422,690,-200,20
422,690,-200,20
422,690,-200,20
423,690,-200,20
423,690,-200,20
423,690,-200,20
424,690,-200,20
424,690,-200,20
424,690,-200,20
425,690,-200,20
425,690,-200,20
425,690,-200,20
426,690,-200,20
426,690,-200,20
426,690,-200,20
427,690,-200,20
427,690,-200,20
427,690,-200,20
428,690,-200,20
428,690,-200,20
428,690,-200,20
429,690,-200,20
429,690,-200,20
429,690,-200,20
430,690,-200,20
430,690,-200,20
430,690,-200,20
431,690,-200,20
431,690,-200,20
431,690,-200,20
432,690,-200,20
432,690,-200,20
432,690,-200,20
433,690,-200,20
433,690,-200,20
433,690,-200,20
434,690,-200,20
434,690,-200,20
434,690,-200,20
435,690,-200,20
435,690,-200,20
435,690,-200,20
436,690,-200,20
436,690,-200,20
436,690,-200,20
437,690,-200,20
437,690,-200,20
437,690,-200,20
438,690,-200,20
438,690,-200,20
438,690,-200,20
439,690,-200,20
439,690,-200,20
439,690,-200,20
440,690,-200,20
440,690,-200,20
440,690,-200,20
441,690,-200,20
441,690,-200,20
441,690,-200,20
442,690,-200,20
442,690,-200,20
442,690,-200,20
443,690,-200,20
443,690,-200,20
443,690,-200,20
444,690,-200,20
444,690,-200,20
444,690,-200,20
445,690,-200,20
445,690,-200,20
445,690,-200,20
446,690,-200,20
446,690,-200,20
446,690,-200,20
447,690,-200,20
447,690,-200,20
447,690,-200,20
448,690,-200,20
448,690,-200,20
448,690,-200,20
449,690,-200,20
449,690,-200,20
449,690,-200,20
450,690,-200,20
450,690,-200,20
450,690,-200,20
451,690,-200,20
451,690,-200,20
451,690,-200,20
452,690,-200,20
452,690,-200,20
452,690,-200,20
453,690,-200,20
453,690,-200,20
453,690,-200,20
454,690,-200,20
454,690,-200,20
454,690,-200,20
455,690,-200,20
455,690,-200,20
455,690,-200,20
456,690,-200,20
456,690,-200,20
456,690,-200,20
457,690,-200,20
457,690,-200,20
457,690,-200,20
458,690,-200,20
458,690,-200,20
458,690,-200,20
459,690,-200,20
459,690,-200,20
459,690,-200,20
460,690,-200,20
460,690,-200,20
460,690,-200,20
461,690,-200,20
461,690,-200,20
461,690,-200,20
462,690,-200,20
462,690,-200,20
462,690,-200,20
463,690,-200,20
463,690,-200,20
463,690,-200,20
464,690,-200,20
464,690,-200,20
464,690,-200,20
465,690,-200,20
465,690,-200,20
465,690,-200,20
466,690,-200,20
466,690,-200,20
466,690,-200,20
467,690,-200,20
467,690,-200,20
467,690,-200,20
468,690,-200,20
468,690,-200,20
468,690,-200,20
469,690,-200,20
469,690,-200,20
469,690,-200,20
470,690,-200,20
470,690,-200,20
470,690,-200,20
471,690,-200,20
471,690,-200,20
471,690,-200,20
472,690,-200,20
472,690,-200,20
472,690,-200,20
473,690,-200,20
473,690,-200,20
473,690,-200,20
474,690,-200,20
474,690,-200,20
474,690,-200,20
475,690,-200,20
475,690,-200,20
475,690,-200,20
476,690,-200,20
476,690,-200,20
476,690,-200,20
477,690,-200,20
477,690,-200,20
477,690,-200,20
478,690,-200,20
478,690,-200,20
478,690,-200,20
479,690,-200,20
479,690,-200,20
479,690,-200,20
480,690,-200,20
480,690,-200,20
480,690,-200,20
481,690,-200,20
481,690,-200,20
481,690,-200,20
482,690,-200,20
482,690,-200,20
482,690,-200,20
483,690,-200,20
483,690,-200,20
483,690,-200,20
484,690,-200,20
484,690,-200,20
484,690,-200,20
485,690,-200,20
485,690,-200,20
485,690,-200,20
486,690,-200,20
486,690,-200,20
486,690,-200,20
487,690,-200,20
487,690,-200,20
487,690,-200,20
488,690,-200,20
488,690,-200,20
488,690,-200,20
489,690,-200,20
489,690,-200,20
489,690,-200,20
490,690,-200,20
490,690,-200,20
490,690,-200,20
491,690,-200,20
491,690,-200,20
491,690,-200,20
492,690,-200,20
492,690,-200,20
492,690,-200,20
493,690,-200,20
493,690,-200,20
493,690,-200,20
494,690,-200,20
494,690,-200,20
494,690,-200,20
495,690,-200,20
495,690,-200,20
495,690,-200,20
496,690,-200,20
496,690,-200,20
496,690,-200,20
497,690,-200,20
497,690,-200,20
497,690,-200,20
498,690,-200,20
498,690,-200,20
498,690,-200,20
499,690,-200,20
499,690,-200,20
499,690,-200,20
500,690,-200,20
500,690,-200,20
500,690,-200,20
