time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
34.1786,102,10,2,true,-78.88
34.1786,102,11,2,true,-77.9994
34.1786,102,12,2,true,-79.1096
34.1786,102,13,2,true,-89.8156
34.1786,102,20,2,true,-88.893
34.1786,102,21,2,true,-91.5342
34.1786,102,22,2,true,-91.1707
34.1786,102,30,2,true,-91.7693
34.1786,102,31,2,true,-89.6809
34.4507,100,4294967295,6,true,-94.6655
34.4507,100,0,6,true,-94.6655
34.4507,100,1,6,true,-94.3032
34.4507,100,2,6,true,-82.9125
34.4507,100,3,6,true,-87.3594
34.4507,100,10,6,true,-73.2966
34.4507,100,11,6,true,-77.7047
34.4507,100,12,6,true,-85.035
34.4507,100,20,6,true,-73.1256
34.4507,100,21,6,true,-86.6426
34.4507,100,22,6,true,-86.0508
34.4507,100,31,6,true,-94.2402
34.5204,101,4294967295,7,true,-93.0675
34.5204,101,21,7,true,-93.0675
34.5204,101,22,7,true,-94.3062
34.5204,101,23,7,true,-92.2518
34.5204,101,30,7,true,-92.1489
34.5204,101,31,7,true,-75.9329
34.5204,101,32,7,true,-77.0699
34.5204,101,40,7,true,-76.3984
34.5204,101,41,7,true,-78.1621
34.5204,101,42,7,true,-80.7079
34.5204,101,50,7,true,-83.3537
34.5204,101,51,7,true,-78.5243
34.5204,101,52,7,true,-76.2387
34.5204,101,62,7,true,-92.3757
34.5204,101,63,7,true,-93.6824
34.6001,102,4294967295,5,true,-81.3193
34.6001,102,0,5,true,-80.3823
34.6001,102,1,5,true,-76.8603
34.6001,102,2,5,true,-82.8428
34.6001,102,3,5,true,-94.6359
34.6001,102,10,5,true,-82.0095
34.6001,102,11,5,true,-83.9679
34.6001,102,12,5,true,-83.4071
34.6001,102,13,5,true,-90.5215
34.6001,102,20,5,true,-81.4771
34.6001,102,21,5,true,-82.8128
34.6001,102,22,5,true,-86.6472
34.6001,102,23,5,true,-90.7055
34.6001,102,30,5,true,-84.576
34.6001,102,31,5,true,-91.8223
34.7185,101,4294967295,1,true,-81.8606
34.7185,101,20,1,true,-81.8606
34.7185,101,21,1,true,-90.8946
34.7185,101,23,1,true,-94.4364
34.7185,101,30,1,true,-87.1824
34.7185,101,31,1,true,-79.9096
34.7185,101,40,1,true,-89.5287
34.7185,101,41,1,true,-74.1374
34.7185,101,42,1,true,-83.5842
34.7185,101,43,1,true,-87.7015
34.7185,101,50,1,true,-86.4612
34.7185,101,51,1,true,-77.726
34.7185,101,52,1,true,-88.0984
34.7185,101,53,1,true,-84.1959
