time_seconds,x_meters,y_meters,z_meters
484,90,-200,20
484,90,-200,20
484,90,-200,20
485,90,-200,20
485,90,-200,20
485,90,-200,20
486,90,-200,20
486,90,-200,20
486,90,-200,20
487,90,-200,20
487,90,-200,20
487,90,-200,20
488,90,-200,20
488,90,-200,20
488,90,-200,20
489,90,-200,20
489,90,-200,20
489,90,-200,20
490,90,-200,20
490,90,-200,20
490,90,-200,20
491,90,-200,20
491,90,-200,20
491,90,-200,20
492,90,-200,20
492,90,-200,20
492,90,-200,20
493,90,-200,20
493,90,-200,20
493,90,-200,20
494,90,-200,20
494,90,-200,20
494,90,-200,20
495,90,-200,20
495,90,-200,20
495,90,-200,20
496,90,-200,20
496,90,-200,20
496,90,-200,20
497,90,-200,20
497,90,-200,20
497,90,-200,20
498,90,-200,20
498,90,-200,20
498,90,-200,20
499,90,-200,20
499,90,-200,20
499,90,-200,20
500,90,-200,20
500,90,-200,20
500,90,-200,20
