run_id,mode,R_m,spacing_m,k,trickle,r_tx_m,r_bc_m,seed,n_nodes,n_seeded,n_complete,frac_complete,censored,T_spread_s,t50_s,t90_s,t95_s,t99_s,pkt_adv,pkt_frag,pkt_total,send_fail,bytes_total,rx_adv,rx_frag,mac_tx,mac_tx_ok,mac_tx_drop,mac_rx_drop,phy_rx_drop,phy_tx_drop,traces_connected,adv_interval_s,suppress_window_s,stop_time_s,tx_power_dBm
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1085,spread,60,20,16,1,50,50,1085,23,23,23,1,0,2.20377,0.481359,1.57761,1.66184,2.20377,52,98,150,0,8182,639,962,143,143,7,0,1545,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1088,spread,60,20,16,1,50,50,1088,23,21,23,1,0,2.76529,0.810336,2.26561,2.46334,2.76529,66,97,163,0,8331,847,975,153,153,10,0,1544,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1091,spread,60,20,16,1,50,50,1091,23,23,23,1,0,2.8136,1.09954,1.96662,2.61614,2.8136,74,116,190,0,9884,908,1034,176,176,14,0,1930,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1094,spread,60,20,16,1,50,50,1094,23,23,23,1,0,2.35982,0.668576,1.99818,2.19172,2.35982,59,91,150,0,7769,785,846,144,144,6,0,1537,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1097,spread,60,20,16,1,50,50,1097,23,23,23,1,0,2.18713,1.02706,1.88397,1.93582,2.18713,62,98,160,0,8342,764,897,152,152,8,0,1683,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1100,spread,60,20,16,1,50,50,1100,23,21,23,1,0,1.81738,1.22715,1.65265,1.80173,1.81738,62,105,167,0,8867,765,913,156,156,11,0,1754,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1103,spread,60,20,16,1,50,50,1103,23,23,23,1,0,2.18292,0.839986,1.89856,2.18292,2.18292,63,103,166,0,8733,797,798,154,154,12,0,1793,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1106,spread,60,20,16,1,50,50,1106,23,23,23,1,0,2.56687,0.637293,1.40207,1.40207,2.56687,52,84,136,0,7132,676,860,128,128,8,0,1280,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1109,spread,60,20,16,1,50,50,1109,23,21,23,1,0,3.77689,1.64235,2.3781,2.38143,3.77689,86,126,212,0,10826,1008,1015,199,199,13,0,2355,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1112,spread,60,20,16,1,50,50,1112,23,23,23,1,0,3.04511,1.02387,1.84932,2.41608,3.04511,77,111,188,0,9557,902,1053,177,177,11,0,1939,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1115,spread,60,20,16,1,50,50,1115,23,23,23,1,0,1.62411,0.626477,1.43105,1.62411,1.62411,49,80,129,0,6784,641,824,123,123,6,0,1241,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1118,spread,60,20,16,1,50,50,1118,23,23,23,1,0,2.48113,0.649033,1.89264,1.9781,2.48113,55,112,167,0,9280,751,879,151,151,16,0,1692,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1001,spread,94,20,4,1,50,50,1001,61,43,61,1,0,1.66379,0.210271,1.15039,1.18093,1.66379,93,86,179,0,7845,1734,993,169,169,10,0,7413,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1004,spread,94,20,4,1,50,50,1004,61,36,61,1,0,2.47563,0.0810862,1.24743,1.82196,2.47563,117,73,190,0,7230,2175,965,186,186,4,0,8020,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1007,spread,94,20,4,1,50,50,1007,61,40,61,1,0,1.11915,0.0578041,0.379827,1.09839,1.11915,57,48,105,0,4455,1022,645,103,103,2,0,4513,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1010,spread,94,20,4,1,50,50,1010,61,38,61,1,0,1.46365,0.12831,1.14757,1.24769,1.46365,98,70,168,0,6720,1922,1057,162,162,6,0,6741,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1013,spread,94,20,4,1,50,50,1013,61,38,61,1,0,2.02661,0.211884,1.28357,1.41681,2.02661,99,68,167,0,6585,1875,862,163,163,4,0,7043,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1016,spread,94,20,4,1,50,50,1016,61,39,61,1,0,1.70177,0.215694,1.11804,1.25475,1.70177,85,76,161,0,6975,1455,965,149,149,12,0,6520,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1019,spread,94,20,4,1,50,50,1019,61,40,61,1,0,1.55524,0.105392,1.35303,1.40929,1.55524,101,95,196,0,8640,1685,1031,179,179,12,0,8024,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1022,spread,94,20,4,1,50,50,1022,61,41,61,1,0,1.62259,0.206471,1.26248,1.35639,1.62259,73,62,135,0,5745,1384,814,132,132,3,0,5722,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1025,spread,94,20,4,1,50,50,1025,61,37,61,1,0,1.66212,0.206729,1.05714,1.1472,1.66212,82,64,146,0,6030,1569,794,143,143,3,0,6217,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1028,spread,94,20,4,1,50,50,1028,61,41,61,1,0,2.42541,0.0800057,1.36454,1.4172,2.42541,113,84,197,0,7995,2021,982,190,190,7,0,8397,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1031,spread,94,20,4,1,50,50,1031,61,36,61,1,0,3.10262,0.208177,1.16652,1.62626,3.10262,106,88,194,0,8190,1908,971,186,186,8,0,8281,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1034,spread,94,20,4,1,50,50,1034,61,39,61,1,0,2.17902,0.22058,1.23114,1.23114,2.17902,116,92,208,0,8640,2229,1012,202,201,6,0,8850,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1037,spread,94,20,4,1,50,50,1037,61,40,61,1,0,1.76455,0.0891853,1.17724,1.19459,1.76455,94,76,170,0,7110,1719,861,161,161,9,0,7080,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1040,spread,94,20,4,1,50,50,1040,61,37,61,1,0,1.5448,0.185658,1.2996,1.5011,1.5448,93,58,151,0,5745,1713,855,145,145,6,0,6132,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1043,spread,94,20,4,1,50,50,1043,61,40,61,1,0,1.37134,0.20865,1.18582,1.24552,1.37134,92,62,154,0,6030,1720,831,147,147,7,0,6269,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1046,spread,94,20,4,1,50,50,1046,61,37,61,1,0,1.79241,0.09685,1.24999,1.27754,1.79241,92,80,172,0,7380,1721,812,162,162,10,0,7187,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1049,spread,94,20,4,1,50,50,1049,61,39,61,1,0,2.677,0.0845804,1.26281,1.39918,2.677,91,76,167,0,7065,1631,896,165,165,2,0,7373,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1052,spread,94,20,4,1,50,50,1052,61,39,61,1,0,2.4286,0.236184,1.32838,1.4256,2.4286,111,82,193,0,7815,2134,1025,183,183,10,0,7821,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1055,spread,94,20,4,1,50,50,1055,61,40,61,1,0,3.90222,0.074818,1.26845,1.28515,3.90222,116,83,199,0,7965,2111,1024,192,192,7,0,8385,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1058,spread,94,20,4,1,50,50,1058,61,40,61,1,0,1.93378,0.151412,1.3712,1.38028,1.93378,75,77,152,0,6900,1400,952,142,142,10,0,6168,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1061,spread,94,20,4,1,50,50,1061,61,39,61,1,0,1.6525,0.0972681,1.0974,1.24284,1.6525,89,55,144,0,5460,1739,769,138,138,6,0,5772,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1064,spread,94,20,4,1,50,50,1064,61,39,61,1,0,1.84282,0.276059,1.30809,1.31193,1.84282,98,67,165,0,6495,1894,858,156,156,9,0,6608,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1067,spread,94,20,4,1,50,50,1067,61,37,61,1,0,2.54598,0.213621,1.212,1.212,2.54598,96,63,159,0,6165,1828,690,154,154,5,0,6722,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1070,spread,94,20,4,1,50,50,1070,61,41,61,1,0,1.97668,0.0687538,0.270034,1.03663,1.97668,71,62,133,0,5715,1205,802,129,129,4,0,5733,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1073,spread,94,20,4,1,50,50,1073,61,36,61,1,0,1.73306,0.211253,1.25435,1.29919,1.73306,93,71,164,0,6720,1702,848,160,160,4,0,7050,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1076,spread,94,20,4,1,50,50,1076,61,36,61,1,0,1.58142,0.216367,1.05697,1.19547,1.58142,74,76,150,0,6810,1310,851,141,141,9,0,6299,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1079,spread,94,20,4,1,50,50,1079,61,38,61,1,0,2.57225,0.21806,1.264,1.30579,2.57225,125,81,206,0,7950,2308,963,199,199,7,0,8669,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1082,spread,94,20,4,1,50,50,1082,61,42,61,1,0,1.36268,0.169688,0.417641,1.03164,1.36268,63,70,133,0,6195,1190,762,124,124,9,0,5488,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1085,spread,94,20,4,1,50,50,1085,61,36,61,1,0,2.6655,0.21094,1.30002,1.39453,2.6655,117,93,210,0,8730,2184,1152,201,201,9,0,8724,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1088,spread,94,20,4,1,50,50,1088,61,39,61,1,0,2.34385,0.136698,1.27146,2.14155,2.34385,126,82,208,0,8040,2448,1026,201,201,7,0,8586,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1091,spread,94,20,4,1,50,50,1091,61,37,61,1,0,1.80096,0.109736,1.29936,1.6844,1.80096,91,74,165,0,6915,1719,894,155,155,10,0,6687,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1094,spread,94,20,4,1,50,50,1094,61,37,61,1,0,1.96187,0.215366,1.35472,1.64032,1.96187,96,81,177,0,7515,1869,1002,171,171,6,0,7389,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1097,spread,94,20,4,1,50,50,1097,61,36,61,1,0,1.77653,0.222161,1.07177,1.44197,1.77653,94,77,171,0,7185,1678,898,164,164,7,0,7264,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1100,spread,94,20,4,1,50,50,1100,61,40,61,1,0,1.81687,0.153049,1.04829,1.27251,1.81687,77,75,152,0,6780,1368,843,145,145,7,0,6489,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1103,spread,94,20,4,1,50,50,1103,61,39,61,1,0,2.3289,0.0818603,1.08407,1.40083,2.3289,103,70,173,0,6795,1929,988,168,168,5,0,7163,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1106,spread,94,20,4,1,50,50,1106,61,39,61,1,0,1.99238,0.11626,1.23967,1.27517,1.99238,106,60,166,0,6090,2050,815,160,160,6,0,6735,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1109,spread,94,20,4,1,50,50,1109,61,36,61,1,0,1.62429,0.0731396,1.17816,1.23188,1.62429,98,65,163,0,6345,1788,882,156,156,7,0,6690,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1112,spread,94,20,4,1,50,50,1112,61,39,61,1,0,2.27377,0.188192,1.5346,1.5942,2.27377,106,99,205,0,9015,1922,1159,195,195,10,0,8619,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1115,spread,94,20,4,1,50,50,1115,61,38,61,1,0,1.54165,0.211683,1.20857,1.34264,1.54165,85,83,168,0,7500,1609,926,159,159,9,0,7005,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1118,spread,94,20,4,1,50,50,1118,61,40,61,1,0,1.80662,0.0842633,1.08716,1.60889,1.80662,105,56,161,0,5775,1894,712,159,159,2,0,6934,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1001,spread,94,20,8,1,50,50,1001,61,45,61,1,0,2.532,0.40038,1.49827,1.55083,2.532,128,129,257,0,11595,2272,1566,243,243,14,0,10742,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1004,spread,94,20,8,1,50,50,1004,61,39,61,1,0,2.45448,0.61764,1.71355,2.07056,2.45448,149,154,303,0,13785,2667,1700,284,284,19,0,12673,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1007,spread,94,20,8,1,50,50,1007,61,43,61,1,0,2.19528,0.613933,1.65791,1.88244,2.19528,136,148,284,0,13140,2540,1771,269,269,15,0,11829,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1010,spread,94,20,8,1,50,50,1010,61,38,61,1,0,1.97004,0.415914,1.29807,1.36659,1.97004,119,112,231,0,10185,2178,1623,224,224,7,0,9639,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1013,spread,94,20,8,1,50,50,1013,61,42,61,1,0,2.33081,0.612273,1.80802,2.01093,2.33081,136,131,267,0,11865,2388,1687,259,259,8,0,11465,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1016,spread,94,20,8,1,50,50,1016,61,40,61,1,0,2.69214,0.457426,1.89542,2.3675,2.69214,157,148,305,0,13455,2915,1796,295,295,10,0,12989,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1019,spread,94,20,8,1,50,50,1019,61,41,61,1,0,2.39718,1.08822,1.6983,2.39097,2.39718,150,166,316,0,14700,2624,1765,298,298,18,0,13491,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1022,spread,94,20,8,1,50,50,1022,61,43,61,1,0,2.55454,1.05935,1.67821,2.41273,2.55454,160,147,307,0,13425,2977,1861,291,291,16,0,12622,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1025,spread,94,20,8,1,50,50,1025,61,39,61,1,0,2.75557,0.625993,1.26344,1.43662,2.75557,136,134,270,0,12090,2514,1675,253,253,17,0,10991,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1028,spread,94,20,8,1,50,50,1028,61,43,61,1,0,2.2468,1.02739,1.51132,1.6569,2.2468,136,137,273,0,12315,2427,1520,259,259,14,0,11593,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1031,spread,94,20,8,1,50,50,1031,61,41,61,1,0,2.46176,0.49043,1.64569,1.6726,2.46176,136,141,277,0,12615,2463,1647,260,260,17,0,11490,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1034,spread,94,20,8,1,50,50,1034,61,41,61,1,0,2.01809,0.615303,1.6924,1.76713,2.01809,141,151,292,0,13440,2480,1656,276,276,16,0,12424,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1037,spread,94,20,8,1,50,50,1037,61,42,61,1,0,2.45122,0.42775,1.5288,1.64331,2.45122,133,150,283,0,13245,2402,1807,265,265,18,0,11691,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1040,spread,94,20,8,1,50,50,1040,61,41,61,1,0,2.37213,0.415288,1.53061,1.76756,2.37213,125,139,264,0,12300,2208,1536,247,247,17,0,11076,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1043,spread,94,20,8,1,50,50,1043,61,41,61,1,0,2.88756,1.13531,1.56656,2.42863,2.88756,153,163,316,0,14520,2849,2097,301,301,15,0,13114,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1046,spread,94,20,8,1,50,50,1046,61,41,61,1,0,1.83728,0.420962,1.47169,1.48587,1.83728,127,131,258,0,11730,2142,1459,244,244,14,0,11039,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1049,spread,94,20,8,1,50,50,1049,61,41,61,1,0,2.56431,0.312685,1.71178,1.80282,2.56431,145,145,290,0,13050,2603,1879,283,283,7,0,12498,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1052,spread,94,20,8,1,50,50,1052,61,43,61,1,0,2.28677,0.475747,1.75048,1.84722,2.28677,137,144,281,0,12855,2596,1532,266,266,15,0,11832,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1055,spread,94,20,8,1,50,50,1055,61,41,61,1,0,3.08806,0.282266,1.48883,1.98059,3.08806,142,155,297,0,13755,2565,2011,286,286,11,0,12584,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1058,spread,94,20,8,1,50,50,1058,61,41,61,1,0,2.65144,0.415805,1.32922,1.79979,2.65144,126,115,241,0,10515,2187,1532,234,234,7,0,10321,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1061,spread,94,20,8,1,50,50,1061,61,41,61,1,0,2.90384,0.411944,1.30919,1.32909,2.90384,126,130,256,0,11640,2125,1493,234,234,22,0,10422,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1064,spread,94,20,8,1,50,50,1064,61,42,61,1,0,2.59512,0.350822,1.61753,2.02028,2.59512,137,128,265,0,11655,2557,1697,256,256,9,0,11106,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1067,spread,94,20,8,1,50,50,1067,61,41,61,1,0,2.46152,0.258861,1.46709,1.70799,2.46152,125,139,264,0,12300,2337,1763,253,253,11,0,11080,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1070,spread,94,20,8,1,50,50,1070,61,43,61,1,0,2.06647,0.427338,1.69271,1.86817,2.06647,145,153,298,0,13650,2709,1823,282,282,16,0,12388,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1073,spread,94,20,8,1,50,50,1073,61,41,61,1,0,2.07524,0.443456,1.35142,1.45769,2.07524,117,136,253,0,11955,2112,1566,236,236,17,0,10482,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1076,spread,94,20,8,1,50,50,1076,61,41,61,1,0,2.0069,0.268889,1.5033,1.5184,2.0069,128,162,290,0,14070,2252,1891,273,273,17,0,12237,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1079,spread,94,20,8,1,50,50,1079,61,39,61,1,0,2.51017,0.425635,1.34008,1.74915,2.51017,133,109,242,0,10170,2580,1404,236,236,6,0,10176,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1082,spread,94,20,8,1,50,50,1082,61,43,61,1,0,1.95542,0.438899,1.61819,1.73641,1.95542,121,135,256,0,11940,2129,1789,244,244,12,0,10722,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1085,spread,94,20,8,1,50,50,1085,61,41,61,1,0,2.24787,0.417682,1.67765,2.23906,2.24787,135,152,287,0,13425,2521,1848,266,264,13,0,11580,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1088,spread,94,20,8,1,50,50,1088,61,40,61,1,0,2.60279,0.443387,1.30309,1.5089,2.60279,131,141,272,0,12540,2337,1558,256,256,16,0,11465,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1091,spread,94,20,8,1,50,50,1091,61,41,61,1,0,2.82162,0.337275,2.0493,2.25384,2.82162,153,169,322,0,14970,2769,2041,310,310,12,0,13790,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1094,spread,94,20,8,1,50,50,1094,61,38,61,1,0,2.32439,1.04803,1.5611,1.88514,2.32439,143,148,291,0,13245,2720,1952,277,277,14,0,11948,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1097,spread,94,20,8,1,50,50,1097,61,40,61,1,0,2.78339,0.428453,1.75324,1.75324,2.78339,148,119,267,0,11145,2669,1511,260,260,7,0,11420,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1100,spread,94,20,8,1,50,50,1100,61,41,61,1,0,1.95196,0.426087,1.5995,1.73091,1.95196,137,146,283,0,13005,2568,1746,270,270,13,0,11886,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1103,spread,94,20,8,1,50,50,1103,61,41,61,1,0,2.47337,0.492091,1.42655,1.78364,2.47337,139,139,278,0,12510,2562,1841,265,265,13,0,11497,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1106,spread,94,20,8,1,50,50,1106,61,39,61,1,0,1.73879,0.444271,1.60918,1.65202,1.73879,119,120,239,0,10785,2162,1651,232,232,7,0,10107,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1109,spread,94,20,8,1,50,50,1109,61,40,61,1,0,1.74189,0.410652,1.52229,1.52229,1.74189,118,117,235,0,10545,2172,1579,223,222,11,0,9604,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1112,spread,94,20,8,1,50,50,1112,61,39,61,1,0,2.46042,0.437886,1.40405,1.6789,2.46042,137,120,257,0,11055,2457,1616,246,246,11,0,10687,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1115,spread,94,20,8,1,50,50,1115,61,39,61,1,0,1.75913,0.283317,1.29417,1.53446,1.75913,109,119,228,0,10560,1939,1545,218,218,10,0,9596,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1118,spread,94,20,8,1,50,50,1118,61,41,61,1,0,2.71233,0.265956,1.54733,1.74407,2.71233,133,144,277,0,12795,2412,1573,261,261,16,0,11675,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1001,spread,94,20,16,1,50,50,1001,61,45,61,1,0,2.69921,0.842957,1.73975,2.10499,2.69921,162,213,375,0,18567,2937,2532,354,354,21,0,15771,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1004,spread,94,20,16,1,50,50,1004,61,39,61,1,0,3.01008,1.3296,2.1944,2.32069,3.01008,183,255,438,0,22053,3214,3119,408,408,30,0,18147,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1007,spread,94,20,16,1,50,50,1007,61,43,61,1,0,3.25433,1.24066,1.94599,2.38033,3.25433,179,247,426,0,21389,3177,3033,397,397,29,0,17610,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1010,spread,94,20,16,1,50,50,1010,61,39,61,1,0,2.68977,1.26664,2.23991,2.3139,2.68977,180,278,458,0,23730,2945,3314,434,434,24,0,19781,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1013,spread,94,20,16,1,50,50,1013,61,43,61,1,0,3.52915,1.20335,2.13344,2.34359,3.52915,201,288,489,0,24816,3359,3287,457,457,32,0,20774,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1016,spread,94,20,16,1,50,50,1016,61,41,61,1,0,3.04383,1.13366,2.79906,2.85356,3.04383,201,253,454,0,22191,3552,3250,428,428,26,0,18878,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1019,spread,94,20,16,1,50,50,1019,61,41,61,1,0,2.89034,1.16063,2.06284,2.2631,2.89034,167,236,403,0,20372,2865,2919,380,380,23,0,17016,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1022,spread,94,20,16,1,50,50,1022,61,43,61,1,0,2.99079,0.611829,2.28523,2.83356,2.99079,163,236,399,0,20308,2926,3044,389,389,10,0,17370,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1025,spread,94,20,16,1,50,50,1025,61,39,61,1,0,2.94363,1.10875,2.42376,2.78351,2.94363,177,217,394,0,19107,3314,2949,379,379,15,0,16477,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1028,spread,94,20,16,1,50,50,1028,61,43,61,1,0,2.66303,0.809794,1.68724,1.88698,2.66303,149,213,362,0,18359,2527,2723,342,342,20,0,15270,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1031,spread,94,20,16,1,50,50,1031,61,41,61,1,0,3.08574,1.23177,2.65662,3.06571,3.08574,189,239,428,0,20949,3248,2905,403,403,25,0,18027,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1034,spread,94,20,16,1,50,50,1034,61,41,61,1,0,2.92227,1.06114,2.08576,2.09904,2.92227,165,235,400,0,20265,2835,2854,376,376,24,0,16871,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1037,spread,94,20,16,1,50,50,1037,61,43,61,1,0,3.12914,1.28851,2.06734,2.83253,3.12914,185,243,428,0,21185,3257,3197,404,404,24,0,17786,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1040,spread,94,20,16,1,50,50,1040,61,41,61,1,0,2.93239,1.33141,2.17654,2.68243,2.93239,182,289,471,0,24587,2820,2985,430,430,41,0,19995,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1043,spread,94,20,16,1,50,50,1043,61,41,61,1,0,3.16356,1.27161,1.84749,2.30496,3.16356,179,216,395,0,19064,3241,2922,382,382,13,0,16757,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1046,spread,94,20,16,1,50,50,1046,61,41,61,1,0,2.60019,1.25976,1.93715,1.98932,2.60019,163,200,363,0,17608,3003,2820,353,353,10,0,15357,0,6,0.5,1,900,-8
