run_id,mode,R_m,spacing_m,k,trickle,r_tx_m,r_bc_m,seed,n_nodes,n_seeded,n_complete,frac_complete,censored,T_spread_s,t50_s,t90_s,t95_s,t99_s,pkt_adv,pkt_frag,pkt_total,send_fail,bytes_total,rx_adv,rx_frag,mac_tx,mac_tx_ok,mac_tx_drop,mac_rx_drop,phy_rx_drop,phy_tx_drop,traces_connected,adv_interval_s,suppress_window_s,stop_time_s,tx_power_dBm
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1084,spread,60,20,16,1,50,50,1084,23,23,23,1,0,2.30617,1.08413,1.35248,2.03713,2.30617,62,99,161,0,8417,762,813,150,149,10,0,1707,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1087,spread,60,20,16,1,50,50,1087,23,23,23,1,0,2.77289,1.04499,1.76965,2.04999,2.77289,71,122,193,0,10286,872,944,178,178,15,0,2100,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1090,spread,60,20,16,1,50,50,1090,23,21,23,1,0,2.20339,0.812274,2.20019,2.20019,2.20339,59,84,143,0,7244,850,802,134,134,9,0,1296,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1093,spread,60,20,16,1,50,50,1093,23,23,23,1,0,2.07462,0.902394,1.68383,2.07161,2.07462,51,100,151,0,8316,758,883,141,141,10,0,1461,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1096,spread,60,20,16,1,50,50,1096,23,21,23,1,0,1.98623,0.844003,1.9717,1.98623,1.98623,55,102,157,0,8530,688,986,149,149,8,0,1604,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1099,spread,60,20,16,1,50,50,1099,23,23,23,1,0,2.15441,1.04632,1.9992,1.9992,2.15441,61,112,173,0,9376,804,1049,170,170,3,0,1887,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1102,spread,60,20,16,1,50,50,1102,23,21,23,1,0,2.77482,0.878585,1.90016,2.15892,2.77482,66,106,172,0,9006,886,935,154,154,18,0,1567,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1105,spread,60,20,16,1,50,50,1105,23,23,23,1,0,2.47832,1.10838,2.47531,2.47832,2.47832,63,110,173,0,9258,797,936,155,155,18,0,1677,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1108,spread,60,20,16,1,50,50,1108,23,23,23,1,0,1.78989,1.08083,1.66652,1.78989,1.78989,55,95,150,0,8005,746,839,142,142,8,0,1539,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1111,spread,60,20,16,1,50,50,1111,23,23,23,1,0,2.62827,0.674358,1.61027,2.45111,2.62827,56,93,149,0,7871,766,902,141,141,8,0,1434,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1114,spread,60,20,16,1,50,50,1114,23,21,23,1,0,1.95112,0.862091,1.87161,1.87161,1.95112,57,93,150,0,7887,782,845,141,141,9,0,1475,0,6,0.5,1,900,-8
main~main|R60|sp20|k16|tr1|ai0.5|spread|s1117,spread,60,20,16,1,50,50,1117,23,23,23,1,0,2.00074,0.633536,1.63087,1.85453,2.00074,54,94,148,0,7914,752,953,140,140,8,0,1375,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1000,spread,94,20,4,1,50,50,1000,61,36,61,1,0,1.97767,0.214934,1.40971,1.72048,1.97767,111,102,213,0,9315,1994,1003,195,195,18,0,8703,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1003,spread,94,20,4,1,50,50,1003,61,40,61,1,0,1.69489,0.236343,1.16317,1.58788,1.69489,101,52,153,0,5415,1864,691,149,149,4,0,6385,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1006,spread,94,20,4,1,50,50,1006,61,39,61,1,0,1.46252,0.225432,1.25897,1.25897,1.46252,98,80,178,0,7470,1856,984,169,169,9,0,7300,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1009,spread,94,20,4,1,50,50,1009,61,38,61,1,0,1.56928,0.0985172,1.11589,1.12876,1.56928,82,70,152,0,6480,1551,839,145,145,7,0,6310,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1012,spread,94,20,4,1,50,50,1012,61,40,61,1,0,1.32732,0.0491923,1.1601,1.31734,1.32732,87,74,161,0,6855,1641,847,152,152,9,0,6632,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1015,spread,94,20,4,1,50,50,1015,61,40,61,1,0,2.35924,0.0537007,1.24883,1.27036,2.35924,103,78,181,0,7395,1975,1014,177,177,4,0,7631,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1018,spread,94,20,4,1,50,50,1018,61,36,61,1,0,1.8838,0.126605,1.22151,1.22588,1.8838,93,84,177,0,7695,1732,1040,170,170,7,0,7428,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1021,spread,94,20,4,1,50,50,1021,61,39,61,1,0,2.03205,0.0732697,1.38358,1.39986,2.03205,98,81,179,0,7545,1786,1008,172,172,7,0,7526,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1024,spread,94,20,4,1,50,50,1024,61,37,61,1,0,2.56533,0.0836998,1.17318,1.25479,2.56533,102,88,190,0,8130,1924,1086,177,177,13,0,7610,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1027,spread,94,20,4,1,50,50,1027,61,43,61,1,0,1.42121,0.123941,1.14172,1.3512,1.42121,75,69,144,0,6300,1419,975,139,139,5,0,5946,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1030,spread,94,20,4,1,50,50,1030,61,41,61,1,0,1.73089,0.102225,1.2142,1.42912,1.73089,99,75,174,0,7110,1827,843,171,170,2,0,7563,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1033,spread,94,20,4,1,50,50,1033,61,38,61,1,0,2.34676,0.236145,1.22674,1.48805,2.34676,114,80,194,0,7710,2105,955,190,190,4,0,8340,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1036,spread,94,20,4,1,50,50,1036,61,35,61,1,0,2.09347,0.104392,1.59254,1.7686,2.09347,106,72,178,0,6990,1997,943,172,172,6,0,7380,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1039,spread,94,20,4,1,50,50,1039,61,36,61,1,0,1.68366,0.0878883,1.26679,1.46867,1.68366,90,86,176,0,7800,1668,1023,171,171,5,0,7569,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1042,spread,94,20,4,1,50,50,1042,61,38,61,1,0,1.77893,0.116304,1.11864,1.4547,1.77893,86,66,152,0,6240,1579,862,150,150,2,0,6559,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1045,spread,94,20,4,1,50,50,1045,61,39,61,1,0,2.3352,0.210014,1.62825,2.15734,2.3352,129,104,233,0,9735,2507,1222,222,222,11,0,9591,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1048,spread,94,20,4,1,50,50,1048,61,38,61,1,0,1.31651,0.0736898,1.12489,1.18108,1.31651,81,56,137,0,5415,1546,812,128,128,9,0,5322,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1051,spread,94,20,4,1,50,50,1051,61,40,61,1,0,1.4922,0.214417,1.08223,1.29093,1.4922,91,104,195,0,9165,1712,1137,179,178,13,0,7871,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1054,spread,94,20,4,1,50,50,1054,61,41,61,1,0,1.51827,0.0831384,1.31255,1.50724,1.51827,79,85,164,0,7560,1518,961,158,158,6,0,7001,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1057,spread,94,20,4,1,50,50,1057,61,38,61,1,0,1.57884,0.165936,1.22465,1.23419,1.57884,77,78,155,0,7005,1392,933,148,148,7,0,6555,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1060,spread,94,20,4,1,50,50,1060,61,41,61,1,0,1.61612,0.0685642,1.16642,1.40671,1.61612,99,68,167,0,6585,1801,863,159,159,8,0,6876,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1063,spread,94,20,4,1,50,50,1063,61,33,61,1,0,3.10723,0.0710085,1.33744,1.62121,3.10723,126,95,221,0,9015,2284,1127,216,216,5,0,9549,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1066,spread,94,20,4,1,50,50,1066,61,38,61,1,0,1.65298,0.209404,1.21652,1.41483,1.65298,88,84,172,0,7620,1594,932,161,161,11,0,7134,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1069,spread,94,20,4,1,50,50,1069,61,41,61,1,0,2.57221,0.219161,1.23438,1.42723,2.57221,109,68,177,0,6735,1977,926,171,171,6,0,7357,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1072,spread,94,20,4,1,50,50,1072,61,35,61,1,0,1.71843,0.0832394,1.22389,1.43158,1.71843,84,74,158,0,6810,1500,815,147,147,11,0,6505,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1075,spread,94,20,4,1,50,50,1075,61,39,61,1,0,1.96114,0.223806,1.23769,1.41049,1.96114,100,71,171,0,6825,1890,960,165,165,6,0,7050,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1078,spread,94,20,4,1,50,50,1078,61,36,61,1,0,1.88513,0.0567104,1.11424,1.28384,1.88513,94,85,179,0,7785,1801,890,171,171,8,0,7569,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1081,spread,94,20,4,1,50,50,1081,61,35,61,1,0,1.61158,0.207586,1.27602,1.53348,1.61158,105,64,169,0,6375,2014,885,165,165,4,0,7001,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1084,spread,94,20,4,1,50,50,1084,61,38,61,1,0,1.74595,0.109509,1.35312,1.54393,1.74595,104,82,186,0,7710,1941,941,174,174,12,0,7558,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1087,spread,94,20,4,1,50,50,1087,61,33,61,1,0,2.18162,0.168694,1.18696,1.36978,2.18162,97,86,183,0,7905,1782,1023,172,172,11,0,7515,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1090,spread,94,20,4,1,50,50,1090,61,40,61,1,0,2.61452,0.219839,1.28204,1.30189,2.61452,112,71,183,0,7005,2109,835,182,182,1,0,7976,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1093,spread,94,20,4,1,50,50,1093,61,37,61,1,0,2.38885,0.245575,1.13389,1.51918,2.38885,123,82,205,0,7995,2234,984,200,200,5,0,8782,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1096,spread,94,20,4,1,50,50,1096,61,39,61,1,0,1.83871,0.137564,1.11049,1.47618,1.83871,93,87,180,0,7920,1729,1067,170,170,10,0,7404,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1099,spread,94,20,4,1,50,50,1099,61,41,61,1,0,1.41239,0.0571587,1.11379,1.30192,1.41239,75,74,149,0,6675,1400,884,145,145,4,0,6416,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1102,spread,94,20,4,1,50,50,1102,61,42,61,1,0,1.89076,0.10024,1.33304,1.35468,1.89076,83,106,189,0,9195,1531,1074,179,179,10,0,8135,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1105,spread,94,20,4,1,50,50,1105,61,39,61,1,0,1.582,0.206092,1.23065,1.37941,1.582,91,83,174,0,7590,1779,1006,165,165,9,0,7115,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1108,spread,94,20,4,1,50,50,1108,61,38,61,1,0,2.01681,0.118893,1.26002,1.35087,2.01681,84,75,159,0,6885,1509,963,151,151,8,0,6588,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1111,spread,94,20,4,1,50,50,1111,61,37,61,1,0,1.42083,0.103793,1.09421,1.41795,1.42083,73,61,134,0,5670,1386,790,131,131,3,0,5684,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1114,spread,94,20,4,1,50,50,1114,61,39,61,1,0,1.54059,0.209707,1.38474,1.4959,1.54059,111,94,205,0,8715,1930,1063,196,196,9,0,8767,0,6,0.5,1,900,-8
main~main|R94|sp20|k4|tr1|ai0.5|spread|s1117,spread,94,20,4,1,50,50,1117,61,37,61,1,0,1.96595,0.137902,1.2784,1.47415,1.96595,97,85,182,0,7830,1681,974,172,172,10,0,7665,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1000,spread,94,20,8,1,50,50,1000,61,41,61,1,0,3.0785,0.352677,1.30519,1.6848,3.0785,136,126,262,0,11490,2562,1576,255,255,7,0,11162,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1003,spread,94,20,8,1,50,50,1003,61,43,61,1,0,2.19485,0.429367,1.44621,1.46361,2.19485,125,149,274,0,13050,2057,1509,257,257,17,0,11854,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1006,spread,94,20,8,1,50,50,1006,61,41,61,1,0,2.00673,1.08981,1.49982,1.74592,2.00673,140,138,278,0,12450,2514,1725,270,270,8,0,11961,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1009,spread,94,20,8,1,50,50,1009,61,39,61,1,0,2.47474,0.43405,1.49746,1.52983,2.47474,134,122,256,0,11160,2307,1452,246,246,10,0,11001,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1012,spread,94,20,8,1,50,50,1012,61,40,61,1,0,2.64374,0.408186,1.65799,2.04969,2.64374,142,133,275,0,12105,2643,1743,258,258,17,0,11094,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1015,spread,94,20,8,1,50,50,1015,61,43,61,1,0,2.1214,0.418752,1.44856,1.44856,2.1214,113,122,235,0,10845,2006,1433,225,225,10,0,10061,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1018,spread,94,20,8,1,50,50,1018,61,41,61,1,0,2.49164,0.273502,1.37161,1.83392,2.49164,125,101,226,0,9450,2322,1373,214,214,7,0,9145,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1021,spread,94,20,8,1,50,50,1021,61,41,61,1,0,1.91502,0.286384,1.32126,1.71406,1.91502,117,114,231,0,10305,2254,1470,220,220,11,0,9476,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1024,spread,94,20,8,1,50,50,1024,61,42,61,1,0,2.28998,0.648013,1.663,2.26801,2.28998,139,133,272,0,12060,2637,1696,258,258,14,0,11147,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1027,spread,94,20,8,1,50,50,1027,61,45,61,1,0,2.61974,0.611554,1.55014,2.42137,2.61974,156,163,319,0,14565,2831,1863,300,300,19,0,13306,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1030,spread,94,20,8,1,50,50,1030,61,41,61,1,0,2.56498,0.434498,1.75059,2.18557,2.56498,149,191,340,0,16560,2694,2192,319,319,21,0,14254,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1033,spread,94,20,8,1,50,50,1033,61,41,61,1,0,2.41617,0.613604,1.30975,1.96589,2.41617,137,134,271,0,12105,2378,1635,262,262,9,0,11707,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1036,spread,94,20,8,1,50,50,1036,61,40,61,1,0,1.66144,0.608606,1.50777,1.5414,1.66144,123,126,249,0,11295,2270,1599,241,241,8,0,10591,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1039,spread,94,20,8,1,50,50,1039,61,41,61,1,0,2.72636,1.06479,1.71565,1.95131,2.72636,150,158,308,0,14100,2775,1795,294,294,13,0,13070,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1042,spread,94,20,8,1,50,50,1042,61,41,61,1,0,2.35471,0.338678,1.7736,2.35471,2.35471,135,140,275,0,12525,2448,1764,264,264,11,0,11628,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1045,spread,94,20,8,1,50,50,1045,61,41,61,1,0,2.03305,0.279166,1.47718,1.79644,2.03305,125,145,270,0,12750,2156,1774,256,256,14,0,11430,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1048,spread,94,20,8,1,50,50,1048,61,41,61,1,0,2.86019,0.439142,1.83794,1.96928,2.86019,149,137,286,0,12510,2788,1741,277,277,9,0,12091,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1051,spread,94,20,8,1,50,50,1051,61,41,61,1,0,2.4873,0.394881,1.54418,1.5564,2.4873,124,132,256,0,11760,2140,1368,240,240,15,0,10892,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1054,spread,94,20,8,1,50,50,1054,61,41,61,1,0,2.76456,0.23745,1.41168,1.60933,2.76456,140,142,282,0,12750,2607,1813,267,267,15,0,11600,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1057,spread,94,20,8,1,50,50,1057,61,41,61,1,0,2.75306,0.289121,1.95116,1.99449,2.75306,152,170,322,0,15030,2670,2018,307,307,15,0,13732,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1060,spread,94,20,8,1,50,50,1060,61,43,61,1,0,2.67395,0.352888,1.58123,1.73189,2.67395,130,150,280,0,13200,2440,1919,270,270,10,0,11841,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1063,spread,94,20,8,1,50,50,1063,61,39,61,1,0,2.43142,0.446218,1.57102,1.61692,2.43142,141,141,282,0,12690,2541,1815,266,266,16,0,11604,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1066,spread,94,20,8,1,50,50,1066,61,41,61,1,0,2.70482,0.342401,1.80918,1.92818,2.70482,143,143,286,0,12870,2626,1890,275,275,11,0,11984,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1069,spread,94,20,8,1,50,50,1069,61,43,61,1,0,1.73969,0.525336,1.58766,1.60321,1.73969,124,150,274,0,13110,2211,1608,261,259,11,0,11808,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1072,spread,94,20,8,1,50,50,1072,61,41,61,1,0,3.06353,0.423073,1.51324,1.9261,3.06353,157,149,306,0,13530,2915,1765,290,290,16,0,12720,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1075,spread,94,20,8,1,50,50,1075,61,41,61,1,0,1.95773,0.304837,1.50246,1.61074,1.95773,116,136,252,0,11940,2062,1754,240,240,12,0,10584,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1078,spread,94,20,8,1,50,50,1078,61,39,61,1,0,2.1333,0.412007,1.55669,1.69083,2.1333,145,145,290,0,13050,2674,1856,278,278,12,0,12150,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1081,spread,94,20,8,1,50,50,1081,61,39,61,1,0,2.84106,0.424757,1.63857,1.81331,2.84106,149,147,296,0,13260,2613,1637,283,283,13,0,12730,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1084,spread,94,20,8,1,50,50,1084,61,39,61,1,0,3.08503,0.288756,1.63794,1.82611,3.08503,154,153,307,0,13785,2772,2005,299,299,8,0,13163,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1087,spread,94,20,8,1,50,50,1087,61,40,61,1,0,2.88344,0.440354,1.61622,1.61622,2.88344,139,140,279,0,12585,2581,1718,267,267,12,0,11721,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1090,spread,94,20,8,1,50,50,1090,61,41,61,1,0,1.76408,0.404143,1.52901,1.76408,1.76408,118,131,249,0,11595,2085,1432,234,234,15,0,10523,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1093,spread,94,20,8,1,50,50,1093,61,39,61,1,0,2.17113,0.61729,1.67568,1.97475,2.17113,141,138,279,0,12465,2635,1781,270,270,9,0,11784,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1096,spread,94,20,8,1,50,50,1096,61,41,61,1,0,3.02159,0.428897,1.86511,1.93303,3.02159,163,154,317,0,13995,3085,1857,302,302,15,0,13178,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1099,spread,94,20,8,1,50,50,1099,61,41,61,1,0,2.51088,0.453612,1.50388,2.42951,2.51088,142,134,276,0,12180,2772,1741,267,267,9,0,11507,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1102,spread,94,20,8,1,50,50,1102,61,45,61,1,0,2.55967,0.805872,1.57381,1.71152,2.55967,149,152,301,0,13635,2699,1750,289,288,11,0,12866,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1105,spread,94,20,8,1,50,50,1105,61,41,61,1,0,2.0281,0.461116,1.38909,1.6069,2.0281,129,117,246,0,10710,2314,1402,237,237,9,0,10504,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1108,spread,94,20,8,1,50,50,1108,61,39,61,1,0,2.49655,0.460765,1.49082,1.4977,2.49655,125,128,253,0,11475,2314,1577,242,241,7,0,10616,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1111,spread,94,20,8,1,50,50,1111,61,39,61,1,0,3.308,0.3882,1.66034,1.66334,3.308,142,155,297,0,13755,2560,1763,281,280,16,0,12502,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1114,spread,94,20,8,1,50,50,1114,61,41,61,1,0,2.02868,0.44835,1.61329,1.76983,2.02868,141,154,295,0,13665,2494,1643,276,276,19,0,12423,0,6,0.5,1,900,-8
main~main|R94|sp20|k8|tr1|ai0.5|spread|s1117,spread,94,20,8,1,50,50,1117,61,38,61,1,0,2.95226,0.487707,1.87227,2.50192,2.95226,152,147,299,0,13305,2737,1637,284,284,15,0,12666,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1000,spread,94,20,16,1,50,50,1000,61,41,61,1,0,2.83963,1.34486,2.12702,2.32805,2.83963,178,242,420,0,20998,3070,3070,408,408,12,0,18340,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1003,spread,94,20,16,1,50,50,1003,61,43,61,1,0,2.69851,1.37337,1.99341,2.51003,2.69851,178,239,417,0,20773,3233,2810,398,398,19,0,17837,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1006,spread,94,20,16,1,50,50,1006,61,41,61,1,0,3.02762,1.26808,1.94544,2.52417,3.02762,184,247,431,0,21469,3101,3030,409,409,22,0,18409,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1009,spread,94,20,16,1,50,50,1009,61,39,61,1,0,3.28875,1.37864,2.16712,2.39832,3.28875,194,246,440,0,21554,3484,3058,418,418,22,0,18538,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1012,spread,94,20,16,1,50,50,1012,61,41,61,1,0,4.15389,1.24312,2.19051,2.28518,4.15389,186,236,422,0,20676,3096,3078,400,400,22,0,17826,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1015,spread,94,20,16,1,50,50,1015,61,43,61,1,0,3.2867,0.859594,1.68113,2.74086,3.2867,166,227,393,0,19681,2790,2825,371,371,22,0,16645,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1018,spread,94,20,16,1,50,50,1018,61,41,61,1,0,3.71643,1.44135,2.52691,2.58283,3.71643,200,269,469,0,23375,3635,3176,444,444,25,0,19829,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1021,spread,94,20,16,1,50,50,1021,61,41,61,1,0,3.13703,1.49494,2.29555,2.61965,3.13703,193,268,461,0,23188,3177,3048,438,438,23,0,20055,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1024,spread,94,20,16,1,50,50,1024,61,43,61,1,0,3.89818,1.35663,2.38601,2.52373,3.89818,204,262,466,0,22914,3734,3386,447,447,19,0,19700,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1027,spread,94,20,16,1,50,50,1027,61,45,61,1,0,2.96475,1.32035,2.42189,2.59855,2.96475,175,262,437,0,22450,2817,2978,416,416,21,0,19165,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1030,spread,94,20,16,1,50,50,1030,61,41,61,1,0,3.0079,1.37156,2.19595,2.54805,3.0079,197,292,489,0,25052,3315,3206,461,461,28,0,21139,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1033,spread,94,20,16,1,50,50,1033,61,41,61,1,0,2.7288,1.37226,2.24455,2.42093,2.7288,192,256,448,0,22272,3435,3161,424,424,24,0,18844,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1036,spread,94,20,16,1,50,50,1036,61,41,61,1,0,2.6671,1.18666,1.88209,2.19722,2.6671,166,240,406,0,20656,2962,2940,385,385,21,0,17198,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1039,spread,94,20,16,1,50,50,1039,61,41,61,1,0,3.33998,0.846839,1.91417,1.96572,3.33998,173,250,423,0,21518,2971,3017,398,398,25,0,17892,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1042,spread,94,20,16,1,50,50,1042,61,41,61,1,0,3.75516,1.23821,2.3934,2.59238,3.75516,202,260,462,0,22732,3408,2992,440,440,22,0,20000,0,6,0.5,1,900,-8
main~main|R94|sp20|k16|tr1|ai0.5|spread|s1045,spread,94,20,16,1,50,50,1045,61,41,61,1,0,2.86673,1.21038,2.53058,2.58342,2.86673,189,270,459,0,23274,3330,3248,429,429,30,0,19162,0,6,0.5,1,900,-8
